height;mean;median;std
32;0.03381718830555556;0.01504045;0.051834073248405894
64;0.06848662447222222;0.027480749999999998;0.10927562233364777
256;0.28130496332407406;0.1080805;0.4450622306641213
512;0.5845209337592593;0.22495500000000002;0.9411219087277752
1024;1.224842904925926;0.44044649999999996;2.081159268121026
